Product_name,Price,Rating,Review,Summary
"Simple Trending PP Collapsible Wardrobe-(Finish Color - Navyblue, DIY(Do-It-Yourself))",₹549.00,3,Good,Ok ok
"Simple Trending PP Collapsible Wardrobe-(Finish Color - Navyblue, DIY(Do-It-Yourself))",₹549.00,5,Simply awesome,superb good kowalty thanks filipkart
"Simple Trending PP Collapsible Wardrobe-(Finish Color - Navyblue, DIY(Do-It-Yourself))",₹549.00,5,Awesome,Good
"Simple Trending PP Collapsible Wardrobe-(Finish Color - Navyblue, DIY(Do-It-Yourself))",₹549.00,2,Moderate,"Its very small ,.. waste of money"
"Simple Trending PP Collapsible Wardrobe-(Finish Color - Navyblue, DIY(Do-It-Yourself))",₹549.00,3,Good,Product quality ok as per this price.
"Simple Trending PP Collapsible Wardrobe-(Finish Color - Navyblue, DIY(Do-It-Yourself))",₹549.00,3,Fair,Nice
"Simple Trending PP Collapsible Wardrobe-(Finish Color - Navyblue, DIY(Do-It-Yourself))",₹549.00,3,Decent product,Just ok
"Simple Trending PP Collapsible Wardrobe-(Finish Color - Navyblue, DIY(Do-It-Yourself))",₹549.00,5,Highly recommended,Exilent
"Simple Trending PP Collapsible Wardrobe-(Finish Color - Navyblue, DIY(Do-It-Yourself))",₹549.00,5,Brilliant,Super
"Simple Trending PP Collapsible Wardrobe-(Finish Color - Navyblue, DIY(Do-It-Yourself))",₹549.00,1,Terrible product,It's use for shoes not for the clothes. It's clothes durability max 2 years.
"Simple Trending PP Collapsible Wardrobe-(Finish Color - Navyblue, DIY(Do-It-Yourself))",₹549.00,4,Wonderful,Good product
"Simple Trending PP Collapsible Wardrobe-(Finish Color - Navyblue, DIY(Do-It-Yourself))",₹549.00,5,Excellent,Good product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Pretty good,I ordered for the first time like this but it was amazing good quality cloth and the best part is the storage go for ot worth buying -�
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Wonderful,the product is well designed and easy to assemble. Overall product was good. Base of the clothes are not in good quality but it's strength is good. Delivered good product in very less amount so it's value for money product.
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Brilliant,Good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Awesome,Nice � product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Decent product,Quality not that much good...very poor stitching....but its looks nice...better to keep kids cloth
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Terrific,Very nice product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Good,product is good very useful
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Good choice,According to price it is good convenient nd helpful for storage.
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Fair,Nice product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Awesome,Good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,1,Not recommended at all,Good product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Good quality product,Nyc
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Just okay,Quality is not good..
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Must buy!,Value for money
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Does the job,No bad product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Worth every penny,best budget friendly almirah....
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Nice,This one the amazing box for clothes.
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,1,Unsatisfactory,Worst product with worst quality and space
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Nice,All is good but plastic used for joints is veri weak and fragile can be easily broken when we dismantle it. Even some joints will broken during installation.
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Highly recommended,Very satisfied
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Highly recommended,its osm
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Wonderful,Nice product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Best in the market!,Worth it
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Super!,Verry nice products
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Good choice,So good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Great product,Indeed a quality product.
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Brilliant,as expected � -�
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Terrific,I Love this product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Good choice,Good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Worth every penny,The product is very nice and the value of money
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Really Nice,Very nice
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Very Good,Very nice value for money
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Pretty good,Good product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Awesome,Very good product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Terrific purchase,Nice
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Wonderful,Good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Wonderful,Nice product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Good,Nice
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Mind-blowing purchase,Best product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Excellent,Nice
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Mind-blowing purchase,V good product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Simply awesome,Good quality
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,1,Useless product,Worst product till now i have ordered from flipkart
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,1,Horrible,"Please dont buy,connecting couples are breaking within 10days poor quality"
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Pretty good,Nice
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Worth every penny,Nyc
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Fair,Product is Average storage capacity is enough But not suggest
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Worth every penny,Nice product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Just okay,"It is average product, the rack and pipe is very week, it can't hold to much load , almost 2 kg can be hold If minimum external force are applied than it can be broken. Finally, If u can protect it, than u can go for it"
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,1,Terrible product,Low quality
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Must buy!,Good product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Brilliant,Amazing product. I love and like it. Its so cute �
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Worth every penny,Very good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Awesome,Very nice and great product tq 2 flipcart
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Great product,I like flipkart
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Perfect product!,very good - I m so happy -
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Just okay,Very small
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Worth every penny,Verry good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Highly recommended,Best price in product.
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Excellent,Very good product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Excellent,Good product i like to buy and those who are bachelors in rooms for that candidates will be good choice to buy
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Awesome,Nice product -
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Good choice,Product is good as i expect - -�
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Just okay,Okay
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Great product,good product .. valve for money..
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Highly recommended,Good product.. worthy to price. �
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Terrific,Nice actually - -� -
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Delightful,Good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Awesome,Nice product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Good quality product,So good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,1,Useless product,Wrost product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Terrific,Value for money
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Must buy!,very good product...build quality is appreciable..will definitely suggest to buy if wondering for durable cloth stand with fine quality too.
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Fair,Good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Perfect product!,Vary good - -
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Good,Nice but too small
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Fabulous!,Good product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,1,Waste of money!,Damage cloth and according to size price value too much
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Simply awesome,Good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Wonderful,It is awesome product i love flipkart
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,3,Good,Fine....
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Highly recommended,This product is really Value for money.
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Best in the market!,Very good product. Satisfied with it.
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Worth every penny,Quite good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Wonderful,Nice product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Simply awesome,Very nice
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Value-for-money,It's good
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Terrific,Super product and useful
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Best in the market!,Naic product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,1,Worst experience ever!,Very bad product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Just wow!,Very nice
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,1,Not recommended at all,It's not a good product
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Good choice,Nice quality
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Best in the market!,Good one
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Terrific,Superb product good delivery
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,1,Terrible product,Some parts are missing and very bad quality plastic it breaks very easily
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,5,Wonderful,Very good �
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Really Nice,Useful �
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,4,Really Nice,Satisfactory
"Bhimada cloth stand rack shelf almirah PVC Collapsible Wardrobe-(Finish Color - DarkBlue, DIY(Do-It-Yourself))",₹700.00,2,Moderate,D
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Must buy!,Very Nice Product with Great Material.Don't hesitate more . It's very good & very best material wise & quality wise very very good.
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Mind-blowing purchase,It is very good deal it is very spacious and quality of the material also very good I prefer to buy to every mom who is new organised everything great deal for this price
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Fabulous!,"1.Nice product, 2.it is use variable purpose.3.Carry any where.4. Quality of the Product is very good. I'm satisfied with this product, thank you flipkart for showing the beautiful innovation and lastly thanks to that company who made it for us."
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Highly recommended,"Product is very good worth it. Looking Pretty, Color is good, Fabulous structure. Nice Concept by Flipzon. Thanks Flipkart"
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Highly recommended,Good product. I bought this for my kids clothes n meds. Easy to assemble. Quality of the outer cover is also not bad. Colour is also nice. Very spacious. Value for money. Pls buy from this buyer. Worth buying.
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",4,Pretty good,Satisfied with the product... Product is very good. installation and removing is too easy... Wheels also there.. u can move it any where.. u can dismantle and build it anywhere. It is easy process.. my family is Very happy with this purchase..
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",4,Very Good,Bought this product for the second time.Pros :1. Plastic used for the cabinet is strong2. Easy to assemble3. Attractive colour and design in cover4. Easily movable due to wheels providedCons :1. Quality of the cover is very thin. It got torn like a paper after a year of use. It should have been a better quality and durable. May be to manage to price.2. Wheels get removed if you fully stock up all cabinets so suggest not to load it to full capacity but keep it 70-75%
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",1,Worst experience ever!,Bed matiriyal not good
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Wonderful,Best product for kid s storage
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",4,Delightful,I m happy in this product
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Perfect product!,Super
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",4,Worth the money,Very nice
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Terrific,Awsm Product... Very Good quality
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Highly recommended,Super product with fastest delivery service received by flip cart -
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Perfect product!,Good product.. value for money.
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Mind-blowing purchase,I love this � - -� one product � -�
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Terrific,Awesome..... lovely � -�� -�
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Great product,Excellent Product -�
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Excellent,Awesome prodect i am so happy
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",4,Pretty good,Totaly product is ok but cloth is very soft
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Great product,Very good rack
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",2,Slightly disappointed,Side support is weak otherwise tray is good. Need to improve the quality of side support.
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Worth every penny,Best product i purchased on flipcart. Sturdy n rugged. Bih thumbs up.
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Super!,excellent
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",4,Pretty good,Nice product as expected...
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Super!,First of all about packaging - excellentSecond about product - very nice.I was suprised with the small packaging but when i assembled it ...was very happy to see the size as shown in pics. Fabrics material n color is very good.Overall very very happy
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",4,Wonderful,Product is very good no doubt but the attitude of delivery boy so rude ...
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",4,Pretty good,"Nice quality plastic shelfs, average quality cover, totally good product."
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Mind-blowing purchase,Good quality -
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Great product,Product is really good �... I am happy
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Great product,Thanx ..good quality..same as picture.. -
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Must buy!,Good product
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Just wow!,Good Quality
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Terrific,Good quality product...storage is quite less ..Width is quite small ....
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Awesome,Excellent
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Super!,Superb -
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Great product,Nice product... also nice service -I like it.....
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",2,Not good,Wheel is not fixing very bad
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",4,Value-for-money,Nice material of plastic plates and cloth
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Wonderful,Good
"FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe-(Finish Color - Pink, DIY(Do-It-Yourself))","₹1,095.00",5,Super!,good product
